"region"	"age"	"Persons 2020"
"K-3007 Ringerike"	"20 years"	337
"K-3007 Ringerike"	"21 years"	393
"K-3007 Ringerike"	"22 years"	346
"K-3007 Ringerike"	"23 years"	302
"K-3007 Ringerike"	"24 years"	376
"K-3007 Ringerike"	"25 years"	376
"K-3007 Ringerike"	"26 years"	373
"K-3007 Ringerike"	"27 years"	374
"K-3007 Ringerike"	"28 years"	402
"K-3007 Ringerike"	"29 years"	387
"K-3007 Ringerike"	"30 years"	407
"K-3007 Ringerike"	"31 years"	376
"K-3007 Ringerike"	"32 years"	371
"K-3007 Ringerike"	"33 years"	340
"K-3007 Ringerike"	"34 years"	351
"K-3007 Ringerike"	"35 years"	344
"K-3007 Ringerike"	"36 years"	382
"K-3007 Ringerike"	"37 years"	363
"K-3007 Ringerike"	"38 years"	365
"K-3007 Ringerike"	"39 years"	401
"K-3007 Ringerike"	"40 years"	384
"K-3007 Ringerike"	"41 years"	385
"K-3007 Ringerike"	"42 years"	385
"K-3007 Ringerike"	"43 years"	399
"K-3007 Ringerike"	"44 years"	423
"K-3007 Ringerike"	"45 years"	401
"K-3007 Ringerike"	"46 years"	454
"K-3007 Ringerike"	"47 years"	433
"K-3007 Ringerike"	"48 years"	431
"K-3007 Ringerike"	"49 years"	455
"K-3007 Ringerike"	"50 years"	438
"K-3007 Ringerike"	"51 years"	455
"K-3007 Ringerike"	"52 years"	406
"K-3007 Ringerike"	"53 years"	476
"K-3007 Ringerike"	"54 years"	462
"K-3007 Ringerike"	"55 years"	426
"K-3007 Ringerike"	"56 years"	397
"K-3007 Ringerike"	"57 years"	384
"K-3007 Ringerike"	"58 years"	386
"K-3007 Ringerike"	"59 years"	399
"K-3007 Ringerike"	"60 years"	437
"K-3007 Ringerike"	"61 years"	381
"K-3007 Ringerike"	"62 years"	418
"K-3007 Ringerike"	"63 years"	392
"K-3007 Ringerike"	"64 years"	410
"K-3007 Ringerike"	"65 years"	396
"K-3007 Ringerike"	"66 years"	383
"K-3007 Ringerike"	"67 years"	369
"K-3007 Ringerike"	"68 years"	392
"K-3007 Ringerike"	"69 years"	362
"K-3007 Ringerike"	"70 years"	386
"K-3007 Ringerike"	"71 years"	372
"K-3007 Ringerike"	"72 years"	344
"K-3007 Ringerike"	"73 years"	360
"K-3007 Ringerike"	"74 years"	325
"K-3007 Ringerike"	"75 years"	258
"K-3007 Ringerike"	"76 years"	274
"K-3007 Ringerike"	"77 years"	252
"K-3007 Ringerike"	"78 years"	194
"K-3007 Ringerike"	"79 years"	186
"K-3007 Ringerike"	"80 years"	166
"K-3007 Ringerike"	"81 years"	188
"K-3007 Ringerike"	"82 years"	153
"K-3007 Ringerike"	"83 years"	153
"K-3007 Ringerike"	"84 years"	98
"K-3007 Ringerike"	"85 years"	108
"K-3007 Ringerike"	"86 years"	102
"K-3007 Ringerike"	"87 years"	101
"K-3007 Ringerike"	"88 years"	87
"K-3007 Ringerike"	"89 years"	86
"K-3007 Ringerike"	"90 years"	66
"K-3007 Ringerike"	"91 years"	45
"K-3007 Ringerike"	"92 years"	41
"K-3007 Ringerike"	"93 years"	40
"K-3007 Ringerike"	"94 years"	29
"K-3007 Ringerike"	"95 years"	26
"K-3007 Ringerike"	"96 years"	19
"K-3007 Ringerike"	"97 years"	13
"K-3007 Ringerike"	"98 years"	4
"K-3007 Ringerike"	"99 years"	6
"K-3007 Ringerike"	"100 years"	3
"K-3007 Ringerike"	"101 years"	2
"K-3007 Ringerike"	"102 years"	3
"K-3007 Ringerike"	"103 years"	0
"K-3007 Ringerike"	"104 years"	1
"K-3007 Ringerike"	"105 years or older"	0
"K-3011 Hvaler"	"0 years"	26
"K-3011 Hvaler"	"1 year"	24
"K-3011 Hvaler"	"2 years"	30
"K-3011 Hvaler"	"3 years"	42
"K-3011 Hvaler"	"4 years"	33
"K-3011 Hvaler"	"5 years"	37
"K-3011 Hvaler"	"6 years"	43
"K-3011 Hvaler"	"7 years"	41
"K-3011 Hvaler"	"8 years"	37
"K-3011 Hvaler"	"9 years"	51
"K-3011 Hvaler"	"10 years"	46
"K-3011 Hvaler"	"11 years"	60
"K-3011 Hvaler"	"12 years"	40
"K-3011 Hvaler"	"13 years"	54
"K-3011 Hvaler"	"14 years"	58
"K-3011 Hvaler"	"15 years"	46
"K-3011 Hvaler"	"16 years"	52
"K-3011 Hvaler"	"17 years"	37
"K-3011 Hvaler"	"18 years"	58
"K-3011 Hvaler"	"19 years"	44
"K-3011 Hvaler"	"20 years"	58
"K-3011 Hvaler"	"21 years"	40
"K-3011 Hvaler"	"22 years"	43
"K-3011 Hvaler"	"23 years"	33
"K-3011 Hvaler"	"24 years"	43
"K-3011 Hvaler"	"25 years"	33
"K-3011 Hvaler"	"26 years"	40
"K-3011 Hvaler"	"27 years"	29
"K-3011 Hvaler"	"28 years"	25
"K-3011 Hvaler"	"29 years"	42
"K-3011 Hvaler"	"30 years"	32
"K-3011 Hvaler"	"31 years"	28
"K-3011 Hvaler"	"32 years"	38
"K-3011 Hvaler"	"33 years"	42
"K-3011 Hvaler"	"34 years"	30
"K-3011 Hvaler"	"35 years"	38
"K-3011 Hvaler"	"36 years"	38
"K-3011 Hvaler"	"37 years"	35
"K-3011 Hvaler"	"38 years"	49
"K-3011 Hvaler"	"39 years"	50
"K-3011 Hvaler"	"40 years"	57
"K-3011 Hvaler"	"41 years"	55
"K-3011 Hvaler"	"42 years"	49
"K-3011 Hvaler"	"43 years"	54
"K-3011 Hvaler"	"44 years"	68
"K-3011 Hvaler"	"45 years"	54
"K-3011 Hvaler"	"46 years"	61
"K-3011 Hvaler"	"47 years"	61
"K-3011 Hvaler"	"48 years"	72
"K-3011 Hvaler"	"49 years"	61
"K-3011 Hvaler"	"50 years"	67
"K-3011 Hvaler"	"51 years"	64
"K-3011 Hvaler"	"52 years"	69
"K-3011 Hvaler"	"53 years"	60
"K-3011 Hvaler"	"54 years"	77
"K-3011 Hvaler"	"55 years"	82
"K-3011 Hvaler"	"56 years"	73
"K-3011 Hvaler"	"57 years"	67
"K-3011 Hvaler"	"58 years"	60
"K-3011 Hvaler"	"59 years"	95
"K-3011 Hvaler"	"60 years"	93
"K-3011 Hvaler"	"61 years"	107
"K-3011 Hvaler"	"62 years"	95
"K-3011 Hvaler"	"63 years"	84
"K-3011 Hvaler"	"64 years"	75
"K-3011 Hvaler"	"65 years"	94
"K-3011 Hvaler"	"66 years"	94
"K-3011 Hvaler"	"67 years"	83
"K-3011 Hvaler"	"68 years"	82
"K-3011 Hvaler"	"69 years"	93
"K-3011 Hvaler"	"70 years"	88
"K-3011 Hvaler"	"71 years"	71
"K-3011 Hvaler"	"72 years"	93
"K-3011 Hvaler"	"73 years"	91
"K-3011 Hvaler"	"74 years"	76
"K-3011 Hvaler"	"75 years"	76
"K-3011 Hvaler"	"76 years"	43
"K-3011 Hvaler"	"77 years"	32
"K-3011 Hvaler"	"78 years"	25
"K-3011 Hvaler"	"79 years"	33
"K-3011 Hvaler"	"80 years"	23
"K-3011 Hvaler"	"81 years"	27
"K-3011 Hvaler"	"82 years"	21
"K-3011 Hvaler"	"83 years"	30
"K-3011 Hvaler"	"84 years"	18
"K-3011 Hvaler"	"85 years"	10
"K-3011 Hvaler"	"86 years"	14
"K-3011 Hvaler"	"87 years"	6
"K-3011 Hvaler"	"88 years"	13
"K-3011 Hvaler"	"89 years"	10
"K-3011 Hvaler"	"90 years"	10
"K-3011 Hvaler"	"91 years"	8
"K-3011 Hvaler"	"92 years"	6
"K-3011 Hvaler"	"93 years"	4
"K-3011 Hvaler"	"94 years"	2
"K-3011 Hvaler"	"95 years"	3
"K-3011 Hvaler"	"96 years"	3
"K-3011 Hvaler"	"97 years"	1
"K-3011 Hvaler"	"98 years"	0
"K-3011 Hvaler"	"99 years"	0
"K-3011 Hvaler"	"100 years"	0
"K-3011 Hvaler"	"101 years"	0
"K-3011 Hvaler"	"102 years"	0
"K-3011 Hvaler"	"103 years"	0
"K-3011 Hvaler"	"104 years"	0
"K-3011 Hvaler"	"105 years or older"	0
"K-3012 Aremark"	"0 years"	8
"K-3012 Aremark"	"1 year"	9
"K-3012 Aremark"	"2 years"	7
"K-3012 Aremark"	"3 years"	13
"K-3012 Aremark"	"4 years"	11
"K-3012 Aremark"	"5 years"	12
"K-3012 Aremark"	"6 years"	9
"K-3012 Aremark"	"7 years"	11
"K-3012 Aremark"	"8 years"	14
"K-3012 Aremark"	"9 years"	22
"K-3012 Aremark"	"10 years"	12
"K-3012 Aremark"	"11 years"	14
"K-3012 Aremark"	"12 years"	11
"K-3012 Aremark"	"13 years"	17
"K-3012 Aremark"	"14 years"	16
"K-3012 Aremark"	"15 years"	17
"K-3012 Aremark"	"16 years"	11
"K-3012 Aremark"	"17 years"	21
"K-3012 Aremark"	"18 years"	20
"K-3012 Aremark"	"19 years"	21
"K-3012 Aremark"	"20 years"	14
"K-3012 Aremark"	"21 years"	10
"K-3012 Aremark"	"22 years"	15
"K-3012 Aremark"	"23 years"	9
"K-3012 Aremark"	"24 years"	13
"K-3012 Aremark"	"25 years"	11
"K-3012 Aremark"	"26 years"	17
"K-3012 Aremark"	"27 years"	11
"K-3012 Aremark"	"28 years"	13
"K-3012 Aremark"	"29 years"	12
"K-3012 Aremark"	"30 years"	9
"K-3012 Aremark"	"31 years"	9
"K-3012 Aremark"	"32 years"	12
"K-3012 Aremark"	"33 years"	15
"K-3012 Aremark"	"34 years"	14
"K-3012 Aremark"	"35 years"	10
"K-3012 Aremark"	"36 years"	15
"K-3012 Aremark"	"37 years"	13
"K-3012 Aremark"	"38 years"	14
"K-3012 Aremark"	"39 years"	12
"K-3012 Aremark"	"40 years"	9
"K-3012 Aremark"	"41 years"	11
"K-3012 Aremark"	"42 years"	18
"K-3012 Aremark"	"43 years"	16
"K-3012 Aremark"	"44 years"	8
"K-3012 Aremark"	"45 years"	21
"K-3012 Aremark"	"46 years"	18
"K-3012 Aremark"	"47 years"	15
"K-3012 Aremark"	"48 years"	14
"K-3012 Aremark"	"49 years"	20
"K-3012 Aremark"	"50 years"	17
"K-3012 Aremark"	"51 years"	24
"K-3012 Aremark"	"52 years"	31
"K-3012 Aremark"	"53 years"	27
"K-3012 Aremark"	"54 years"	25
"K-3012 Aremark"	"55 years"	22
"K-3012 Aremark"	"56 years"	24
"K-3012 Aremark"	"57 years"	20
"K-3012 Aremark"	"58 years"	25
"K-3012 Aremark"	"59 years"	20
"K-3012 Aremark"	"60 years"	19
"K-3012 Aremark"	"61 years"	13
"K-3012 Aremark"	"62 years"	24
"K-3012 Aremark"	"63 years"	23
"K-3012 Aremark"	"64 years"	26
"K-3012 Aremark"	"65 years"	23
"K-3012 Aremark"	"66 years"	14
"K-3012 Aremark"	"67 years"	17
"K-3012 Aremark"	"68 years"	19
"K-3012 Aremark"	"69 years"	16
"K-3012 Aremark"	"70 years"	19
"K-3012 Aremark"	"71 years"	12
"K-3012 Aremark"	"72 years"	14
"K-3012 Aremark"	"73 years"	19
"K-3012 Aremark"	"74 years"	21
"K-3012 Aremark"	"75 years"	13
"K-3012 Aremark"	"76 years"	14
"K-3012 Aremark"	"77 years"	7
"K-3012 Aremark"	"78 years"	14
"K-3012 Aremark"	"79 years"	5
"K-3012 Aremark"	"80 years"	13
"K-3012 Aremark"	"81 years"	10
"K-3012 Aremark"	"82 years"	7
"K-3012 Aremark"	"83 years"	8
"K-3012 Aremark"	"84 years"	9
"K-3012 Aremark"	"85 years"	5
"K-3012 Aremark"	"86 years"	4
"K-3012 Aremark"	"87 years"	2
"K-3012 Aremark"	"88 years"	8
"K-3012 Aremark"	"89 years"	2
"K-3012 Aremark"	"90 years"	3
"K-3012 Aremark"	"91 years"	2
"K-3012 Aremark"	"92 years"	2
"K-3012 Aremark"	"93 years"	1
"K-3012 Aremark"	"94 years"	2
"K-3012 Aremark"	"95 years"	1
"K-3012 Aremark"	"96 years"	3
"K-3012 Aremark"	"97 years"	0
"K-3012 Aremark"	"98 years"	1
"K-3012 Aremark"	"99 years"	0
"K-3012 Aremark"	"100 years"	0
"K-3012 Aremark"	"101 years"	1
"K-3012 Aremark"	"102 years"	0
"K-3012 Aremark"	"103 years"	0
"K-3012 Aremark"	"104 years"	0
"K-3012 Aremark"	"105 years or older"	0
"K-3013 Marker"	"0 years"	33
"K-3013 Marker"	"1 year"	25
"K-3013 Marker"	"2 years"	28
"K-3013 Marker"	"3 years"	30
"K-3013 Marker"	"4 years"	36
"K-3013 Marker"	"5 years"	36
"K-3013 Marker"	"6 years"	25
"K-3013 Marker"	"7 years"	35
"K-3013 Marker"	"8 years"	38
"K-3013 Marker"	"9 years"	42
"K-3013 Marker"	"10 years"	43
"K-3013 Marker"	"11 years"	47
"K-3013 Marker"	"12 years"	26
"K-3013 Marker"	"13 years"	26
"K-3013 Marker"	"14 years"	32
"K-3013 Marker"	"15 years"	42
"K-3013 Marker"	"16 years"	36
"K-3013 Marker"	"17 years"	52
"K-3013 Marker"	"18 years"	40
"K-3013 Marker"	"19 years"	44
"K-3013 Marker"	"20 years"	36
"K-3013 Marker"	"21 years"	40
"K-3013 Marker"	"22 years"	34
"K-3013 Marker"	"23 years"	37
"K-3013 Marker"	"24 years"	36
"K-3013 Marker"	"25 years"	28
"K-3013 Marker"	"26 years"	44
"K-3013 Marker"	"27 years"	37
"K-3013 Marker"	"28 years"	39
"K-3013 Marker"	"29 years"	28
"K-3013 Marker"	"30 years"	41
"K-3013 Marker"	"31 years"	46
"K-3013 Marker"	"32 years"	26
"K-3013 Marker"	"33 years"	34
"K-3013 Marker"	"34 years"	38
"K-3013 Marker"	"35 years"	37
"K-3013 Marker"	"36 years"	27
"K-3013 Marker"	"37 years"	32
"K-3013 Marker"	"38 years"	37
"K-3013 Marker"	"39 years"	28
"K-3013 Marker"	"40 years"	38
"K-3013 Marker"	"41 years"	37
"K-3013 Marker"	"42 years"	40
"K-3013 Marker"	"43 years"	36
"K-3013 Marker"	"44 years"	51
"K-3013 Marker"	"45 years"	53
"K-3013 Marker"	"46 years"	44
"K-3013 Marker"	"47 years"	55
"K-3013 Marker"	"48 years"	41
"K-3013 Marker"	"49 years"	53
"K-3013 Marker"	"50 years"	50
"K-3013 Marker"	"51 years"	59
"K-3013 Marker"	"52 years"	50
"K-3013 Marker"	"53 years"	50
"K-3013 Marker"	"54 years"	62
"K-3013 Marker"	"55 years"	70
"K-3013 Marker"	"56 years"	56
"K-3013 Marker"	"57 years"	53
"K-3013 Marker"	"58 years"	42
"K-3013 Marker"	"59 years"	55
"K-3013 Marker"	"60 years"	52
"K-3013 Marker"	"61 years"	46
"K-3013 Marker"	"62 years"	48
"K-3013 Marker"	"63 years"	51
"K-3013 Marker"	"64 years"	44
"K-3013 Marker"	"65 years"	55
"K-3013 Marker"	"66 years"	37
"K-3013 Marker"	"67 years"	59
"K-3013 Marker"	"68 years"	52
"K-3013 Marker"	"69 years"	38
"K-3013 Marker"	"70 years"	56
"K-3013 Marker"	"71 years"	50
"K-3013 Marker"	"72 years"	66
"K-3013 Marker"	"73 years"	57
"K-3013 Marker"	"74 years"	39
"K-3013 Marker"	"75 years"	45
"K-3013 Marker"	"76 years"	45
"K-3013 Marker"	"77 years"	31
"K-3013 Marker"	"78 years"	33
"K-3013 Marker"	"79 years"	31
"K-3013 Marker"	"80 years"	29
"K-3013 Marker"	"81 years"	19
"K-3013 Marker"	"82 years"	37
"K-3013 Marker"	"83 years"	23
"K-3013 Marker"	"84 years"	22
"K-3013 Marker"	"85 years"	14
"K-3013 Marker"	"86 years"	16
"K-3013 Marker"	"87 years"	14
"K-3013 Marker"	"88 years"	17
"K-3013 Marker"	"89 years"	11
"K-3013 Marker"	"90 years"	9
"K-3013 Marker"	"91 years"	3
"K-3013 Marker"	"92 years"	6
"K-3013 Marker"	"93 years"	8
"K-3013 Marker"	"94 years"	4
"K-3013 Marker"	"95 years"	5
"K-3013 Marker"	"96 years"	3
"K-3013 Marker"	"97 years"	1
"K-3013 Marker"	"98 years"	1
"K-3013 Marker"	"99 years"	1
"K-3013 Marker"	"100 years"	1
"K-3013 Marker"	"101 years"	0
"K-3013 Marker"	"102 years"	0
"K-3013 Marker"	"103 years"	0
"K-3013 Marker"	"104 years"	0
"K-3013 Marker"	"105 years or older"	0
"K-3014 Indre Østfold"	"0 years"	464
"K-3014 Indre Østfold"	"1 year"	433
"K-3014 Indre Østfold"	"2 years"	457
"K-3014 Indre Østfold"	"3 years"	482
"K-3014 Indre Østfold"	"4 years"	439
"K-3014 Indre Østfold"	"5 years"	537
"K-3014 Indre Østfold"	"6 years"	504
"K-3014 Indre Østfold"	"7 years"	535
"K-3014 Indre Østfold"	"8 years"	561
"K-3014 Indre Østfold"	"9 years"	553
"K-3014 Indre Østfold"	"10 years"	567
"K-3014 Indre Østfold"	"11 years"	535
"K-3014 Indre Østfold"	"12 years"	532
"K-3014 Indre Østfold"	"13 years"	581
"K-3014 Indre Østfold"	"14 years"	515
"K-3014 Indre Østfold"	"15 years"	536
"K-3014 Indre Østfold"	"16 years"	525
"K-3014 Indre Østfold"	"17 years"	527
"K-3014 Indre Østfold"	"18 years"	520
"K-3014 Indre Østfold"	"19 years"	546
"K-3014 Indre Østfold"	"20 years"	500
"K-3014 Indre Østfold"	"21 years"	513
"K-3014 Indre Østfold"	"22 years"	449
"K-3014 Indre Østfold"	"23 years"	476
"K-3014 Indre Østfold"	"24 years"	466
"K-3014 Indre Østfold"	"25 years"	432
"K-3014 Indre Østfold"	"26 years"	518
"K-3014 Indre Østfold"	"27 years"	522
"K-3014 Indre Østfold"	"28 years"	516
"K-3014 Indre Østfold"	"29 years"	560
"K-3014 Indre Østfold"	"30 years"	549
"K-3014 Indre Østfold"	"31 years"	546
"K-3014 Indre Østfold"	"32 years"	556
"K-3014 Indre Østfold"	"33 years"	547
"K-3014 Indre Østfold"	"34 years"	559
"K-3014 Indre Østfold"	"35 years"	596
"K-3014 Indre Østfold"	"36 years"	550
"K-3014 Indre Østfold"	"37 years"	561
"K-3014 Indre Østfold"	"38 years"	607
"K-3014 Indre Østfold"	"39 years"	593
"K-3014 Indre Østfold"	"40 years"	583
"K-3014 Indre Østfold"	"41 years"	556
"K-3014 Indre Østfold"	"42 years"	552
"K-3014 Indre Østfold"	"43 years"	570
"K-3014 Indre Østfold"	"44 years"	635
"K-3014 Indre Østfold"	"45 years"	653
"K-3014 Indre Østfold"	"46 years"	624
"K-3014 Indre Østfold"	"47 years"	664
"K-3014 Indre Østfold"	"48 years"	705
"K-3014 Indre Østfold"	"49 years"	686
"K-3014 Indre Østfold"	"50 years"	703
"K-3014 Indre Østfold"	"51 years"	713
"K-3014 Indre Østfold"	"52 years"	685
"K-3014 Indre Østfold"	"53 years"	665
"K-3014 Indre Østfold"	"54 years"	698
"K-3014 Indre Østfold"	"55 years"	574
"K-3014 Indre Østfold"	"56 years"	584
"K-3014 Indre Østfold"	"57 years"	563
"K-3014 Indre Østfold"	"58 years"	595
"K-3014 Indre Østfold"	"59 years"	533
"K-3014 Indre Østfold"	"60 years"	614
"K-3014 Indre Østfold"	"61 years"	544
"K-3014 Indre Østfold"	"62 years"	544
"K-3014 Indre Østfold"	"63 years"	530
"K-3014 Indre Østfold"	"64 years"	515
"K-3014 Indre Østfold"	"65 years"	480
"K-3014 Indre Østfold"	"66 years"	492
"K-3014 Indre Østfold"	"67 years"	512
"K-3014 Indre Østfold"	"68 years"	492
"K-3014 Indre Østfold"	"69 years"	515
"K-3014 Indre Østfold"	"70 years"	499
"K-3014 Indre Østfold"	"71 years"	494
"K-3014 Indre Østfold"	"72 years"	488
"K-3014 Indre Østfold"	"73 years"	514
"K-3014 Indre Østfold"	"74 years"	444
"K-3014 Indre Østfold"	"75 years"	476
"K-3014 Indre Østfold"	"76 years"	365
"K-3014 Indre Østfold"	"77 years"	303
"K-3014 Indre Østfold"	"78 years"	292
"K-3014 Indre Østfold"	"79 years"	257
"K-3014 Indre Østfold"	"80 years"	239
"K-3014 Indre Østfold"	"81 years"	203
"K-3014 Indre Østfold"	"82 years"	188
"K-3014 Indre Østfold"	"83 years"	172
"K-3014 Indre Østfold"	"84 years"	122
"K-3014 Indre Østfold"	"85 years"	129
"K-3014 Indre Østfold"	"86 years"	114
"K-3014 Indre Østfold"	"87 years"	117
"K-3014 Indre Østfold"	"88 years"	119
"K-3014 Indre Østfold"	"89 years"	106
"K-3014 Indre Østfold"	"90 years"	89
"K-3014 Indre Østfold"	"91 years"	62
"K-3014 Indre Østfold"	"92 years"	59
"K-3014 Indre Østfold"	"93 years"	63
"K-3014 Indre Østfold"	"94 years"	55
"K-3014 Indre Østfold"	"95 years"	32
"K-3014 Indre Østfold"	"96 years"	20
"K-3014 Indre Østfold"	"97 years"	10
"K-3014 Indre Østfold"	"98 years"	3
"K-3014 Indre Østfold"	"99 years"	6
"K-3014 Indre Østfold"	"100 years"	4
"K-3014 Indre Østfold"	"101 years"	1
"K-3014 Indre Østfold"	"102 years"	3
"K-3014 Indre Østfold"	"103 years"	0
"K-3014 Indre Østfold"	"104 years"	0
"K-3014 Indre Østfold"	"105 years or older"	0
"K-3015 Skiptvet"	"0 years"	31
"K-3015 Skiptvet"	"1 year"	35
"K-3015 Skiptvet"	"2 years"	42
"K-3015 Skiptvet"	"3 years"	39
"K-3015 Skiptvet"	"4 years"	44
"K-3015 Skiptvet"	"5 years"	44
"K-3015 Skiptvet"	"6 years"	54
"K-3015 Skiptvet"	"7 years"	45
"K-3015 Skiptvet"	"8 years"	40
"K-3015 Skiptvet"	"9 years"	57
"K-3015 Skiptvet"	"10 years"	53
"K-3015 Skiptvet"	"11 years"	41
"K-3015 Skiptvet"	"12 years"	63
"K-3015 Skiptvet"	"13 years"	55
"K-3015 Skiptvet"	"14 years"	49
"K-3015 Skiptvet"	"15 years"	46
"K-3015 Skiptvet"	"16 years"	47
"K-3015 Skiptvet"	"17 years"	59
"K-3015 Skiptvet"	"18 years"	46
"K-3015 Skiptvet"	"19 years"	49
"K-3015 Skiptvet"	"20 years"	48
"K-3015 Skiptvet"	"21 years"	55
"K-3015 Skiptvet"	"22 years"	42
"K-3015 Skiptvet"	"23 years"	40
"K-3015 Skiptvet"	"24 years"	39
"K-3015 Skiptvet"	"25 years"	40
"K-3015 Skiptvet"	"26 years"	46
"K-3015 Skiptvet"	"27 years"	54
"K-3015 Skiptvet"	"28 years"	38
"K-3015 Skiptvet"	"29 years"	37
"K-3015 Skiptvet"	"30 years"	39
"K-3015 Skiptvet"	"31 years"	50
"K-3015 Skiptvet"	"32 years"	31
"K-3015 Skiptvet"	"33 years"	36
"K-3015 Skiptvet"	"34 years"	55
"K-3015 Skiptvet"	"35 years"	43
"K-3015 Skiptvet"	"36 years"	52
"K-3015 Skiptvet"	"37 years"	55
"K-3015 Skiptvet"	"38 years"	49
"K-3015 Skiptvet"	"39 years"	46
"K-3015 Skiptvet"	"40 years"	52
"K-3015 Skiptvet"	"41 years"	50
"K-3015 Skiptvet"	"42 years"	54
"K-3015 Skiptvet"	"43 years"	50
"K-3015 Skiptvet"	"44 years"	58
"K-3015 Skiptvet"	"45 years"	55
"K-3015 Skiptvet"	"46 years"	57
"K-3015 Skiptvet"	"47 years"	57
"K-3015 Skiptvet"	"48 years"	47
"K-3015 Skiptvet"	"49 years"	53
"K-3015 Skiptvet"	"50 years"	49
"K-3015 Skiptvet"	"51 years"	51
"K-3015 Skiptvet"	"52 years"	50
"K-3015 Skiptvet"	"53 years"	63
"K-3015 Skiptvet"	"54 years"	50
"K-3015 Skiptvet"	"55 years"	76
"K-3015 Skiptvet"	"56 years"	53
"K-3015 Skiptvet"	"57 years"	39
"K-3015 Skiptvet"	"58 years"	53
"K-3015 Skiptvet"	"59 years"	41
"K-3015 Skiptvet"	"60 years"	50
"K-3015 Skiptvet"	"61 years"	36
"K-3015 Skiptvet"	"62 years"	39
"K-3015 Skiptvet"	"63 years"	53
"K-3015 Skiptvet"	"64 years"	54
"K-3015 Skiptvet"	"65 years"	41
"K-3015 Skiptvet"	"66 years"	34
"K-3015 Skiptvet"	"67 years"	48
"K-3015 Skiptvet"	"68 years"	39
"K-3015 Skiptvet"	"69 years"	39
"K-3015 Skiptvet"	"70 years"	49
"K-3015 Skiptvet"	"71 years"	39
"K-3015 Skiptvet"	"72 years"	54
"K-3015 Skiptvet"	"73 years"	46
"K-3015 Skiptvet"	"74 years"	35
"K-3015 Skiptvet"	"75 years"	30
"K-3015 Skiptvet"	"76 years"	29
"K-3015 Skiptvet"	"77 years"	22
"K-3015 Skiptvet"	"78 years"	12
"K-3015 Skiptvet"	"79 years"	17
"K-3015 Skiptvet"	"80 years"	13
"K-3015 Skiptvet"	"81 years"	8
"K-3015 Skiptvet"	"82 years"	17
"K-3015 Skiptvet"	"83 years"	11
"K-3015 Skiptvet"	"84 years"	14
"K-3015 Skiptvet"	"85 years"	8
"K-3015 Skiptvet"	"86 years"	7
"K-3015 Skiptvet"	"87 years"	14
"K-3015 Skiptvet"	"88 years"	6
"K-3015 Skiptvet"	"89 years"	8
"K-3015 Skiptvet"	"90 years"	9
"K-3015 Skiptvet"	"91 years"	12
"K-3015 Skiptvet"	"92 years"	3
"K-3015 Skiptvet"	"93 years"	6
"K-3015 Skiptvet"	"94 years"	4
"K-3015 Skiptvet"	"95 years"	3
"K-3015 Skiptvet"	"96 years"	3
"K-3015 Skiptvet"	"97 years"	0
"K-3015 Skiptvet"	"98 years"	1
"K-3015 Skiptvet"	"99 years"	0
"K-3015 Skiptvet"	"100 years"	0
"K-3015 Skiptvet"	"101 years"	0
"K-3015 Skiptvet"	"102 years"	0
"K-3015 Skiptvet"	"103 years"	0
"K-3015 Skiptvet"	"104 years"	0
"K-3015 Skiptvet"	"105 years or older"	0
"K-3016 Rakkestad"	"0 years"	78
"K-3016 Rakkestad"	"1 year"	77
"K-3016 Rakkestad"	"2 years"	87
"K-3016 Rakkestad"	"3 years"	94
"K-3016 Rakkestad"	"4 years"	82
"K-3016 Rakkestad"	"5 years"	89
"K-3016 Rakkestad"	"6 years"	92
"K-3016 Rakkestad"	"7 years"	91
"K-3016 Rakkestad"	"8 years"	105
"K-3016 Rakkestad"	"9 years"	93
"K-3016 Rakkestad"	"10 years"	86
"K-3016 Rakkestad"	"11 years"	110
"K-3016 Rakkestad"	"12 years"	74
"K-3016 Rakkestad"	"13 years"	97
"K-3016 Rakkestad"	"14 years"	110
"K-3016 Rakkestad"	"15 years"	113
"K-3016 Rakkestad"	"16 years"	125
"K-3016 Rakkestad"	"17 years"	90
"K-3016 Rakkestad"	"18 years"	107
"K-3016 Rakkestad"	"19 years"	111
"K-3016 Rakkestad"	"20 years"	87
"K-3016 Rakkestad"	"21 years"	82
"K-3016 Rakkestad"	"22 years"	91
"K-3016 Rakkestad"	"23 years"	104
"K-3016 Rakkestad"	"24 years"	89
"K-3016 Rakkestad"	"25 years"	103
"K-3016 Rakkestad"	"26 years"	73
"K-3016 Rakkestad"	"27 years"	91
"K-3016 Rakkestad"	"28 years"	97
"K-3016 Rakkestad"	"29 years"	90
"K-3016 Rakkestad"	"30 years"	101
"K-3016 Rakkestad"	"31 years"	98
"K-3016 Rakkestad"	"32 years"	76
"K-3016 Rakkestad"	"33 years"	85
"K-3016 Rakkestad"	"34 years"	69
"K-3016 Rakkestad"	"35 years"	94
"K-3016 Rakkestad"	"36 years"	105
"K-3016 Rakkestad"	"37 years"	118
"K-3016 Rakkestad"	"38 years"	100
"K-3016 Rakkestad"	"39 years"	113
"K-3016 Rakkestad"	"40 years"	97
"K-3016 Rakkestad"	"41 years"	99
"K-3016 Rakkestad"	"42 years"	121
"K-3016 Rakkestad"	"43 years"	105
"K-3016 Rakkestad"	"44 years"	107
"K-3016 Rakkestad"	"45 years"	116
"K-3016 Rakkestad"	"46 years"	109
